company_name,sector,year,s1,s2,s3,revenue__mil_$,production_volume_mil_units,type,services_provided,headquarters_location,net_zero_pledge_year,yearly_sum
BP plc,Energy,2021,162401.436,47577.4136,10912.0648,179589,3759,Oil and Gas,"Oil and Gas Exploration, Production","London, UK",2050,220890.91439999998
BP plc,Energy,2022,154281.3642,43295.44638,9929.978968,181193,3407,Oil and Gas,"Oil and Gas Exploration, Production","London, UK",2050,207506.78954800003
TotalEnergies SE,Energy,2016,136000.0,118000.0,14000.0,214319,14532,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,268000.0
TotalEnergies SE,Energy,2017,129200.0,114460.0,12600.0,242155,6291,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,256260.0
TotalEnergies SE,Energy,2018,120156.0,105303.2,11592.0,254616,4232,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,237051.2
TotalEnergies SE,Energy,2019,112946.64,103197.136,11476.08,256776,38457,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,227619.856
TotalEnergies SE,Energy,2021,101651.976,92877.4224,11017.0368,260174,31232,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,205546.4352
TotalEnergies SE,Energy,2022,97585.89696,90091.09973,10686.5257,264938,6895,Oil and Gas,"Oil and Gas Exploration, Production","Paris, France",2040,198363.52239
ConocoPhillips,Energy,2016,183000.0,61000.0,14000.0,280522,11952,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,258000.0
ConocoPhillips,Energy,2017,179340.0,59780.0,13020.0,523964,109002,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,252140.0
ConocoPhillips,Energy,2018,177546.6,57986.6,12369.0,5655,236495,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,247902.2
ConocoPhillips,Energy,2019,173995.668,55667.136,12121.62,5681,225248,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,241784.424
ConocoPhillips,Energy,2021,167035.8413,51213.76512,11151.8904,5693,362597,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,229401.49682
ConocoPhillips,Energy,2022,165365.4829,47628.80156,10148.22026,5755,338516,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2040,223142.50472
"Kinder Morgan, Inc.",Energy,2016,153789.8991,44771.07347,10046.73806,5763,222449,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,208607.71063000002
"Kinder Morgan, Inc.",Energy,2017,163000.0,87000.0,13000.0,5763,817729,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,263000.0
"Kinder Morgan, Inc.",Energy,2018,146700.0,79170.0,12740.0,5765,173889,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,238610.0
"Kinder Morgan, Inc.",Energy,2019,134964.0,76003.2,12612.6,5775,59672,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,223579.80000000002
"Kinder Morgan, Inc.",Energy,2021,130915.08,68402.88,11981.97,5810,551669,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,211299.93000000002
"Kinder Morgan, Inc.",Energy,2022,117823.572,62246.6208,11622.5109,5829,39172,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2030,191692.70369999998
Enterprise Products Partners L.P.,Energy,2016,104000.0,105000.0,13000.0,5870,275909,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,222000.0
Enterprise Products Partners L.P.,Energy,2017,96720.0,96600.0,12610.0,5898,258537,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,205930.0
Enterprise Products Partners L.P.,Energy,2018,90916.8,94668.0,11853.4,5910,155774,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,197438.19999999998
Enterprise Products Partners L.P.,Energy,2019,90007.632,91827.96,11379.264,5991,45400,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,193214.856
Enterprise Products Partners L.P.,Energy,2021,82807.02144,82645.164,11265.47136,6016,237428,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,176717.6568
Enterprise Products Partners L.P.,Energy,2022,78666.67037,77686.45416,10364.23365,6027,40963,Pipeline Operator,"Energy Infrastructure, Pipelines","Houston, TX, USA",2050,166717.35818
Enbridge Inc.,Energy,2016,163000.0,96000.0,14000.0,6040,2687379,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,273000.0
Enbridge Inc.,Energy,2017,161370.0,90240.0,13160.0,6053,228037,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,264770.0
Enbridge Inc.,Energy,2018,148460.4,88435.2,13028.4,6074,67598,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,249923.99999999997
Enbridge Inc.,Energy,2019,133614.36,86666.496,11725.56,6110,291727,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,232006.41599999997
Enbridge Inc.,Energy,2021,129605.9292,85799.83104,11608.3044,6117,286556,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,227014.06464
Enbridge Inc.,Energy,2022,128309.8699,81509.83949,10447.47396,6146,98556,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2040,220267.18335
TransCanada Corporation,Energy,2016,171000.0,93000.0,14000.0,6146,45256,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,278000.0
TransCanada Corporation,Energy,2017,162450.0,92070.0,13020.0,6160,3503319,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,267540.0
TransCanada Corporation,Energy,2018,157576.5,83783.7,12499.2,6202,2434079,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,253859.40000000002
TransCanada Corporation,Energy,2019,141818.85,77918.841,11249.28,6209,51236,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,230986.971
TransCanada Corporation,Energy,2021,133309.719,74802.08736,10574.3232,6214,58720,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,218686.12956000003
TransCanada Corporation,Energy,2022,119978.7471,68817.92037,9728.377344,6243,263414,Pipeline Operator,"Energy Infrastructure, Pipelines","Calgary, Canada",2050,198525.044814
Phillips 66,Energy,2016,235000.0,62000.0,13000.0,6260,77453,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,310000.0
Phillips 66,Energy,2017,232650.0,58900.0,11960.0,6276,1927555,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,303510.0
Phillips 66,Energy,2018,209385.0,53599.0,11242.4,6297,1951158,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,274226.4
Phillips 66,Energy,2019,205197.3,48775.09,11129.976,6313,53864,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,265102.366
Phillips 66,Energy,2021,203145.327,47311.8373,10239.57792,6343,266048,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,260696.74222000001
Phillips 66,Energy,2022,188925.1541,46838.71893,9829.994803,6359,118861,Oil and Gas,"Refining, Marketing, Midstream","Houston, TX, USA",2030,245593.86783300003
Valero Energy Corporation,Energy,2016,209000.0,56000.0,13000.0,6379,157728,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,278000.0
Valero Energy Corporation,Energy,2017,200640.0,53200.0,12220.0,6411,294823,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,266060.0
Valero Energy Corporation,Energy,2018,190608.0,47880.0,11486.8,6466,42779,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,249974.8
Valero Energy Corporation,Energy,2019,181077.6,44049.6,11371.932,6489,152186,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,236499.132
Valero Energy Corporation,Energy,2021,173834.496,39644.64,10575.89676,6499,139716,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,224055.03276
Valero Energy Corporation,Energy,2022,170357.8061,38058.8544,10047.10192,6510,133625,Oil and Gas,"Refining, Marketing, Midstream","San Antonio, TX, USA",2040,218463.76241999998
Marathon Petroleum Corporation,Energy,2016,206000.0,104000.0,14000.0,6531,2203623,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,324000.0
Marathon Petroleum Corporation,Energy,2017,189520.0,99840.0,12880.0,6547,40994,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,302240.0
Marathon Petroleum Corporation,Energy,2018,178148.8,96844.8,12751.2,6554,57857,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,287744.8
Marathon Petroleum Corporation,Energy,2019,176367.312,93939.456,12368.664,6554,39471,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,282675.43200000003
Marathon Petroleum Corporation,Energy,2021,162257.927,86424.29952,12244.97736,6581,136524,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,260927.20388
Marathon Petroleum Corporation,Energy,2022,155767.61,84695.81353,11510.27872,6601,133376,Oil and Gas,"Refining, Marketing, Midstream","Findlay, OH, USA",2030,251973.70224999997
"EOG Resources, Inc.",Energy,2016,205000.0,62000.0,14000.0,6611,54403,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,281000.0
"EOG Resources, Inc.",Energy,2017,200900.0,57660.0,12880.0,6691,740463,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,271440.0
"EOG Resources, Inc.",Energy,2018,186837.0,57083.4,12493.6,6695,193984,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,256414.0
"EOG Resources, Inc.",Energy,2019,175626.78,52516.728,11494.112,6699,115095,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,239637.62
"EOG Resources, Inc.",Energy,2021,165089.1732,48840.55704,10574.58304,6704,78547,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,224504.31328
"EOG Resources, Inc.",Energy,2022,163438.2815,46886.93476,9517.124736,6726,29074,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,219842.340996
Occidental Petroleum Corporation,Energy,2016,231000.0,101000.0,14000.0,6731,896552,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,346000.0
Occidental Petroleum Corporation,Energy,2017,207900.0,98980.0,13720.0,6743,43997,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,320600.0
Occidental Petroleum Corporation,Energy,2018,189189.0,92051.4,12348.0,6755,20777,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,293588.4
Occidental Petroleum Corporation,Energy,2019,185405.22,82846.26,12101.04,6784,17967,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,280352.51999999996
Occidental Petroleum Corporation,Energy,2021,170572.8024,77047.0218,11980.0296,6840,47528,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,259599.85379999998
Occidental Petroleum Corporation,Energy,2022,156926.9782,72424.20049,11141.42753,6845,33467,Oil and Gas,"Oil and Gas Exploration, Production","Houston, TX, USA",2030,240492.60622000002
Dow Inc.,Basic Materials,2016,96000.0,75000.0,7172.578348083596,6863,98880,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,178172.5783480836
Dow Inc.,Basic Materials,2017,88320.0,73500.0,7172.578348083596,6892,992968,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,168992.5783480836
Dow Inc.,Basic Materials,2018,80371.2,71295.0,7172.578348083596,6895,895429,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,158838.7783480836
Dow Inc.,Basic Materials,2019,79567.488,64878.45,7172.578348083596,6915,78453,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,151618.5163480836
Dow Inc.,Basic Materials,2021,73997.76384,59039.3895,7172.578348083596,6941,97793,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,140209.7316880836
Dow Inc.,Basic Materials,2022,68817.92037,53725.84445,7172.578348083596,6964,167489,Chemicals,Chemical Manufacturing,"Midland, MI, USA",2040,129716.34316808361
BASF SE,Basic Materials,2016,113000.0,75000.0,7172.578348083596,6967,45058,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,195172.5783480836
BASF SE,Basic Materials,2017,101700.0,72000.0,7172.578348083596,7070,525064,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,180872.5783480836
BASF SE,Basic Materials,2018,96615.0,65520.0,7172.578348083596,7105,198321,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,169307.5783480836
BASF SE,Basic Materials,2019,93716.55,59623.2,7172.578348083596,7136,64532,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,160512.3283480836
BASF SE,Basic Materials,2021,89030.7225,57834.504,7172.578348083596,7159,84397,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,154037.8048480836
BASF SE,Basic Materials,2022,83688.87915,54364.43376,7172.578348083596,7160,59995,Chemicals,Chemical Manufacturing,"Ludwigshafen, Germany",2030,145225.89125808357
"DuPont de Nemours, Inc.",Basic Materials,2016,125000.0,76000.0,7172.578348083596,7183,148188,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,208172.5783480836
"DuPont de Nemours, Inc.",Basic Materials,2017,115000.0,69160.0,7172.578348083596,7195,119950,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,191332.5783480836
"DuPont de Nemours, Inc.",Basic Materials,2018,108100.0,67085.2,7172.578348083596,7210,330806,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,182357.7783480836
"DuPont de Nemours, Inc.",Basic Materials,2019,98371.0,63730.94,7172.578348083596,7214,239540,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,169274.5183480836
"DuPont de Nemours, Inc.",Basic Materials,2021,93452.45,58632.4648,7172.578348083596,7224,15591,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,159257.4931480836
"DuPont de Nemours, Inc.",Basic Materials,2022,91583.401,56873.49086,7172.578348083596,7280,52611,Chemicals,Chemical Manufacturing,"Wilmington, DE, USA",2030,155629.4702080836
LyondellBasell Industries NV,Basic Materials,2016,97000.0,74000.0,7172.578348083596,7286,133644,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,178172.5783480836
LyondellBasell Industries NV,Basic Materials,2017,91180.0,67340.0,7172.578348083596,7320,60524,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,165692.5783480836
LyondellBasell Industries NV,Basic Materials,2018,85709.2,63299.6,7172.578348083596,7326,33097,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,156181.37834808358
LyondellBasell Industries NV,Basic Materials,2019,83137.924,57602.636,7172.578348083596,7329,24145,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,147913.1383480836
LyondellBasell Industries NV,Basic Materials,2021,75655.51084,52994.42512,7172.578348083596,7338,615042,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,135822.5143080836
LyondellBasell Industries NV,Basic Materials,2022,73385.84551,48224.92686,7172.578348083596,7372,108709,Chemicals,Chemical Manufacturing,"Houston, TX, USA",2050,128783.35071808359
Air Liquide S.A.,Basic Materials,2016,120000.0,65000.0,7172.578348083596,7398,48841,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,192172.5783480836
Air Liquide S.A.,Basic Materials,2017,110400.0,59800.0,7172.578348083596,7428,73011,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,177372.5783480836
Air Liquide S.A.,Basic Materials,2018,102672.0,53820.0,7172.578348083596,7523,23717,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,163664.5783480836
Air Liquide S.A.,Basic Materials,2019,97538.4,48976.2,7172.578348083596,7524,54895,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,153687.17834808357
Air Liquide S.A.,Basic Materials,2021,95587.632,44568.342,7172.578348083596,7580,24507,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,147328.55234808358
Air Liquide S.A.,Basic Materials,2022,89852.37408,41448.55806,7172.578348083596,7625,86381,Chemicals,"Industrial Gases, Chemicals","Paris, France",2050,138473.5104880836
BHP Group Limited,Basic Materials,2016,91000.0,76000.0,7172.578348083596,7659,290731,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,174172.5783480836
BHP Group Limited,Basic Materials,2017,83720.0,68400.0,7172.578348083596,7694,13269,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,159292.5783480836
BHP Group Limited,Basic Materials,2018,82045.6,64296.0,7172.578348083596,7726,5992,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,153514.1783480836
BHP Group Limited,Basic Materials,2019,77122.864,61081.2,7172.578348083596,7731,58679,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,145376.6423480836
BHP Group Limited,Basic Materials,2021,73266.7208,56805.516,7172.578348083596,7769,70514,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,137244.8151480836
BHP Group Limited,Basic Materials,2022,68138.05034,52261.07472,7172.578348083596,7838,173733,Mining,"Mining, Metals, Petroleum","Melbourne, Australia",2030,127571.70340808359
Rio Tinto Group,Basic Materials,2016,146000.0,62000.0,7172.578348083596,7863,124977,Mining,"Mining, Metals","London, UK",2050,215172.5783480836
Rio Tinto Group,Basic Materials,2017,131400.0,55800.0,7172.578348083596,7863,41089,Mining,"Mining, Metals","London, UK",2050,194372.5783480836
Rio Tinto Group,Basic Materials,2018,122202.0,51894.0,7172.578348083596,7865,390365,Mining,"Mining, Metals","London, UK",2050,181268.5783480836
Rio Tinto Group,Basic Materials,2019,109981.8,49818.24,7172.578348083596,7887,29969,Mining,"Mining, Metals","London, UK",2050,166972.6183480836
Rio Tinto Group,Basic Materials,2021,100083.438,46330.9632,7172.578348083596,7902,89115,Mining,"Mining, Metals","London, UK",2050,153586.9795480836
Rio Tinto Group,Basic Materials,2022,91075.92858,44477.72467,7172.578348083596,7921,9936,Mining,"Mining, Metals","London, UK",2050,142726.2315980836
Vale S.A.,Basic Materials,2016,138000.0,72000.0,7172.578348083596,7924,61733,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,217172.5783480836
Vale S.A.,Basic Materials,2017,125580.0,66240.0,7172.578348083596,7982,290318,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,198992.5783480836
Vale S.A.,Basic Materials,2018,115533.6,62265.6,7172.578348083596,7986,44659,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,184971.7783480836
Vale S.A.,Basic Materials,2019,113222.928,59152.32,7172.578348083596,8005,67887,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,179547.8263480836
Vale S.A.,Basic Materials,2021,101900.6352,53237.088,7172.578348083596,8023,16448,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,162310.3015480836
Vale S.A.,Basic Materials,2022,98843.61614,47913.3792,7172.578348083596,8066,110122,Mining,"Mining, Metals","Rio de Janeiro, Brazil",2040,153929.5736880836
Freeport-McMoRan Inc.,Basic Materials,2016,95878.30766,47434.24541,7172.578348083596,8094,42875,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,150485.13141808362
Freeport-McMoRan Inc.,Basic Materials,2017,100000.0,66000.0,7172.578348083596,8107,34566,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,173172.5783480836
Freeport-McMoRan Inc.,Basic Materials,2018,99000.0,63360.0,7172.578348083596,8116,51803,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,169532.5783480836
Freeport-McMoRan Inc.,Basic Materials,2019,89100.0,59558.4,7172.578348083596,8118,16401,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,155830.9783480836
Freeport-McMoRan Inc.,Basic Materials,2021,86427.0,53602.56,7172.578348083596,8170,49519,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,147202.1383480836
Freeport-McMoRan Inc.,Basic Materials,2022,83834.19,50386.4064,7172.578348083596,8175,22825,Mining,"Mining, Copper, Gold","Phoenix, AZ, USA",2050,141393.1747480836
Newmont Corporation,Basic Materials,2016,92000.0,71000.0,7172.578348083596,8200,495426,Mining,"Mining, Gold","Denver, CO, USA",2030,170172.5783480836
Newmont Corporation,Basic Materials,2017,88320.0,69580.0,7172.578348083596,8201,19220,Mining,"Mining, Gold","Denver, CO, USA",2030,165072.5783480836
Newmont Corporation,Basic Materials,2018,81254.4,66796.8,7172.578348083596,8225,129944,Mining,"Mining, Gold","Denver, CO, USA",2030,155223.7783480836
Newmont Corporation,Basic Materials,2019,76379.136,62121.024,7172.578348083596,8234,11288,Mining,"Mining, Gold","Denver, CO, USA",2030,145672.7383480836
Newmont Corporation,Basic Materials,2021,71032.59648,61499.81376,7172.578348083596,8235,64549,Mining,"Mining, Gold","Denver, CO, USA",2030,139704.9885880836
Newmont Corporation,Basic Materials,2022,68191.29262,57194.8268,7172.578348083596,8237,28361,Mining,"Mining, Gold","Denver, CO, USA",2030,132558.6977680836
Barrick Gold Corporation,Basic Materials,2016,143000.0,66000.0,7172.578348083596,8342,58381,Mining,"Mining, Gold","Toronto, Canada",2040,216172.5783480836
Barrick Gold Corporation,Basic Materials,2017,138710.0,64020.0,7172.578348083596,8345,21172,Mining,"Mining, Gold","Toronto, Canada",2040,209902.5783480836
Barrick Gold Corporation,Basic Materials,2018,126226.1,58258.2,7172.578348083596,8352,12971,Mining,"Mining, Gold","Toronto, Canada",2040,191656.87834808358
Barrick Gold Corporation,Basic Materials,2019,123701.578,54762.708,7172.578348083596,8359,101450,Mining,"Mining, Gold","Toronto, Canada",2040,185636.8643480836
Barrick Gold Corporation,Basic Materials,2021,117516.4991,51476.94552,7172.578348083596,8365,158838,Mining,"Mining, Gold","Toronto, Canada",2040,176166.0229680836
Barrick Gold Corporation,Basic Materials,2022,109290.3442,47358.78988,7172.578348083596,8382,34309,Mining,"Mining, Gold","Toronto, Canada",2040,163821.71242808359
Alcoa Corporation,Basic Materials,2016,98000.0,76000.0,7172.578348083596,8443,9132,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,181172.5783480836
Alcoa Corporation,Basic Materials,2017,93100.0,74480.0,7172.578348083596,8469,32957,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,174752.5783480836
Alcoa Corporation,Basic Materials,2018,84721.0,69266.4,7172.578348083596,8479,5903,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,161159.9783480836
Alcoa Corporation,Basic Materials,2019,80484.95,65110.416,7172.578348083596,8489,16197,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,152767.94434808358
Alcoa Corporation,Basic Materials,2021,72436.455,62505.99936,7172.578348083596,8510,53369,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,142115.0327080836
Alcoa Corporation,Basic Materials,2022,68090.2677,56255.39942,7172.578348083596,8527,11698,Mining,"Mining, Aluminum","Pittsburgh, PA, USA",2030,131518.2454680836
Anglo American plc,Basic Materials,2016,101000.0,64000.0,7172.578348083596,8536,19575,Mining,"Mining, Metals","London, UK",2030,172172.5783480836
Anglo American plc,Basic Materials,2017,98980.0,57600.0,7172.578348083596,8548,19737,Mining,"Mining, Metals","London, UK",2030,163752.5783480836
Anglo American plc,Basic Materials,2018,90071.8,54720.0,7172.578348083596,8612,7181,Mining,"Mining, Metals","London, UK",2030,151964.37834808358
Anglo American plc,Basic Materials,2019,81965.338,54172.8,7172.578348083596,8620,48887,Mining,"Mining, Metals","London, UK",2030,143310.7163480836
Anglo American plc,Basic Materials,2021,75408.11096,49838.976,7172.578348083596,8649,59707,Mining,"Mining, Metals","London, UK",2030,132419.6653080836
Anglo American plc,Basic Materials,2022,72391.78652,46350.24768,7172.578348083596,8671,13943,Mining,"Mining, Metals","London, UK",2030,125914.61254808359
Glencore plc,Basic Materials,2016,112000.0,62000.0,7172.578348083596,8681,72574,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,181172.5783480836
Glencore plc,Basic Materials,2017,100800.0,60760.0,7172.578348083596,8742,67493,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,168732.5783480836
Glencore plc,Basic Materials,2018,90720.0,54684.0,7172.578348083596,8751,18345,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,152576.5783480836
Glencore plc,Basic Materials,2019,89812.8,53043.48,7172.578348083596,8776,61627,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,150028.8583480836
Glencore plc,Basic Materials,2021,88016.544,49330.4364,7172.578348083596,8781,25895,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,144519.5587480836
Glencore plc,Basic Materials,2022,82735.55136,45384.00149,7172.578348083596,8846,25377,Mining,"Mining, Metals, Energy","Baar, Switzerland",2050,135292.1311980836
Teck Resources Limited,Basic Materials,2016,115000.0,76000.0,7172.578348083596,8878,64742,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,198172.5783480836
Teck Resources Limited,Basic Materials,2017,108100.0,70680.0,7172.578348083596,8899,33471,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,185952.5783480836
Teck Resources Limited,Basic Materials,2018,100533.0,67146.0,7172.578348083596,8906,39286,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,174851.5783480836
Teck Resources Limited,Basic Materials,2019,90479.7,63788.7,7172.578348083596,8919,152768,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,161440.9783480836
Teck Resources Limited,Basic Materials,2021,89574.903,59323.491,7172.578348083596,8926,29360,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,156070.9723480836
Teck Resources Limited,Basic Materials,2022,85096.15785,54577.61172,7172.578348083596,8942,109330,Mining,"Mining, Metals, Energy","Vancouver, Canada",2040,146846.3479180836
"American Airlines Group, Inc.",Industrial,2016,45000.0,26000.0,5000.0,8992,61673,Transportation,Airline Services,"Fort Worth, TX, USA",2040,76000.0
"American Airlines Group, Inc.",Industrial,2017,44550.0,24960.0,4700.0,9041,7591,Transportation,Airline Services,"Fort Worth, TX, USA",2040,74210.0
"American Airlines Group, Inc.",Industrial,2018,44104.5,23462.4,4512.0,9041,410295,Transportation,Airline Services,"Fort Worth, TX, USA",2040,72078.9
"American Airlines Group, Inc.",Industrial,2019,42340.32,22289.28,4466.88,9120,69396,Transportation,Airline Services,"Fort Worth, TX, USA",2040,69096.48
"American Airlines Group, Inc.",Industrial,2021,41493.5136,21620.6016,4288.2048,9127,118700,Transportation,Airline Services,"Fort Worth, TX, USA",2040,67402.32
"American Airlines Group, Inc.",Industrial,2022,40248.70819,19674.74746,3859.38432,9145,10543,Transportation,Airline Services,"Fort Worth, TX, USA",2040,63782.83996999999
Boeing Company,Industrial,2016,33000.0,20000.0,3000.0,9165,29574,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,56000.0
Boeing Company,Industrial,2017,30030.0,19400.0,2700.0,9172,47511,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,52130.0
Boeing Company,Industrial,2018,28228.2,18818.0,2646.0,9175,25051,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,49692.2
Boeing Company,Industrial,2019,26816.79,17500.74,2513.7,9273,9224,Aerospace & Defense,"Aerospace Manufacturing, Defense","Chicago, IL, USA",2030,46831.229999999996
